지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),적설(cm),지면상태(지면상태코드)
108,서울,2019-02-02 16:00,5.7,,1.5,90,47,,
108,서울,2019-02-02 17:00,5.7,,0.9,70,49,,
108,서울,2019-02-02 18:00,3.9,,1.1,50,57,,
108,서울,2019-02-02 19:00,3.4,,0.9,50,56,,
108,서울,2019-02-02 20:00,3.7,,1.1,20,55,,
108,서울,2019-02-02 21:00,3.5,,0.4,0,55,,
108,서울,2019-02-02 22:00,3.6,,1.4,90,55,,
108,서울,2019-02-02 23:00,3.5,,1.6,90,54,,
108,서울,2019-02-03 0:00,3.7,0,1.5,90,53,,
108,서울,2019-02-03 1:00,3.5,,1.6,70,58,,
108,서울,2019-02-03 2:00,3.1,,1.1,90,71,,
108,서울,2019-02-03 3:00,2.3,0.5,1.9,90,82,,
108,서울,2019-02-03 4:00,2,,1.8,90,87,,
108,서울,2019-02-03 5:00,2.1,,2,110,94,,
108,서울,2019-02-03 6:00,2.3,3.5,1.9,90,95,,
108,서울,2019-02-03 7:00,2.5,,2,90,95,,
108,서울,2019-02-03 8:00,2.9,,1.4,90,95,,
108,서울,2019-02-03 9:00,3.2,5,1.4,90,95,,
108,서울,2019-02-03 10:00,3.7,,1.2,90,96,,
108,서울,2019-02-03 11:00,4,,1.1,90,96,,
108,서울,2019-02-03 12:00,4.4,3.5,0.6,110,96,,
108,서울,2019-02-03 13:00,4.5,,0.5,70,96,,
108,서울,2019-02-03 14:00,4.7,,0.2,0,97,,
108,서울,2019-02-03 15:00,4.9,1,0.4,0,97,,
108,서울,2019-02-03 16:00,4.7,,1.1,290,97,,
108,서울,2019-02-03 17:00,4.1,,2.5,290,97,,
108,서울,2019-02-03 18:00,3.9,1,2.1,290,97,,
108,서울,2019-02-03 19:00,3.8,,2.5,290,97,,
108,서울,2019-02-03 20:00,3.7,,2.8,290,96,,
108,서울,2019-02-03 21:00,3.6,1.5,2.4,270,95,,
108,서울,2019-02-03 22:00,3.4,,2.7,270,93,,
108,서울,2019-02-03 23:00,2.9,,2.6,270,88,,
108,서울,2019-02-04 0:00,2.1,,2.2,250,86,,
108,서울,2019-02-04 1:00,0.8,,3.2,290,55,,
108,서울,2019-02-04 2:00,-0.1,,2.7,320,51,,
108,서울,2019-02-04 3:00,-1,,1.9,290,53,,
108,서울,2019-02-04 4:00,-1.4,,1.6,270,51,,
108,서울,2019-02-04 5:00,-2,,1.1,270,49,,
108,서울,2019-02-04 6:00,-2.2,,1.5,250,47,,
108,서울,2019-02-04 7:00,-2.6,,1.7,290,46,,
108,서울,2019-02-04 8:00,-3.1,,1.2,320,49,,
108,서울,2019-02-04 9:00,-2.8,,2.1,290,47,,
108,서울,2019-02-04 10:00,-1.7,,2.4,320,43,,
108,서울,2019-02-04 11:00,-0.3,,2.2,290,34,,
108,서울,2019-02-04 12:00,1.1,,3.3,290,26,,
108,서울,2019-02-04 13:00,1.7,,2.7,320,23,,
108,서울,2019-02-04 14:00,2.5,,2.7,320,19,,
108,서울,2019-02-04 15:00,2.6,,2.9,250,21,,
108,서울,2019-02-04 16:00,2.5,,1.7,320,19,,
108,서울,2019-02-04 17:00,1.9,,1.9,320,28,,
108,서울,2019-02-04 18:00,0.6,,2.5,320,33,,
108,서울,2019-02-04 19:00,-0.3,,2.3,290,39,,
108,서울,2019-02-04 20:00,-0.9,,1.5,270,44,,
108,서울,2019-02-04 21:00,-1.3,,1.1,270,46,,
108,서울,2019-02-04 22:00,-1.7,,0.6,20,51,,
108,서울,2019-02-04 23:00,-1.9,,0.9,290,52,,
108,서울,2019-02-05 0:00,-2.1,,0.1,0,50,,
108,서울,2019-02-05 1:00,-2.5,,0.6,320,53,,
108,서울,2019-02-05 2:00,-2.8,,0.4,0,48,,
108,서울,2019-02-05 3:00,-3.2,,0.8,50,54,,
108,서울,2019-02-05 4:00,-3.3,,0.8,50,56,,
108,서울,2019-02-05 5:00,-3.6,,1.1,50,59,,
108,서울,2019-02-05 6:00,-2.8,,0.9,70,56,,
108,서울,2019-02-05 7:00,-2.2,,1.3,70,52,,
108,서울,2019-02-05 8:00,-2.1,,1.1,70,45,,
108,서울,2019-02-05 9:00,-1.2,,1.3,90,44,,
108,서울,2019-02-05 10:00,1,,1.3,50,39,,
108,서울,2019-02-05 11:00,3.4,,1.3,110,34,,
108,서울,2019-02-05 12:00,5.9,,1,140,28,,
108,서울,2019-02-05 13:00,7,,1.5,70,24,,
108,서울,2019-02-05 14:00,9.3,,1.1,230,18,,
108,서울,2019-02-05 15:00,10.1,,2.3,200,19,,
108,서울,2019-02-05 16:00,9.2,,2.2,270,17,,
108,서울,2019-02-05 17:00,8.7,,1.2,250,18,,
108,서울,2019-02-05 18:00,7.6,,0.7,230,22,,
108,서울,2019-02-05 19:00,6,,0,0,28,,
108,서울,2019-02-05 20:00,4.8,,0.6,290,33,,
108,서울,2019-02-05 21:00,3.8,,0.7,290,35,,
108,서울,2019-02-05 22:00,3.1,,0.2,0,36,,
108,서울,2019-02-05 23:00,2.7,,1.4,50,41,,
108,서울,2019-02-06 0:00,2,,0.3,0,39,,
108,서울,2019-02-06 1:00,1.6,,0.7,320,47,,
108,서울,2019-02-06 2:00,1,,1.4,20,50,,
108,서울,2019-02-06 3:00,0.4,,1.3,20,56,,
108,서울,2019-02-06 4:00,0.3,,0.8,20,51,,
108,서울,2019-02-06 5:00,0.3,,1.1,20,54,,
108,서울,2019-02-06 6:00,0.4,,1.2,50,53,,
108,서울,2019-02-06 7:00,0.2,,1.5,50,55,,
108,서울,2019-02-06 8:00,0.2,,1.3,90,46,,
108,서울,2019-02-06 9:00,1.5,,1,90,38,,
108,서울,2019-02-06 10:00,3.2,,1.1,50,38,,
108,서울,2019-02-06 11:00,4.9,,0.8,20,36,,
108,서울,2019-02-06 12:00,7.5,,0.8,360,34,,
108,서울,2019-02-06 13:00,8.9,,1.1,200,46,,
108,서울,2019-02-06 14:00,9.3,,1.7,250,47,,
108,서울,2019-02-06 15:00,9.2,,2.6,200,52,,
108,서울,2019-02-06 16:00,9.1,,2.1,250,52,,
108,서울,2019-02-06 17:00,8.7,,1.6,230,52,,
108,서울,2019-02-06 18:00,8.1,,1.6,200,53,,
108,서울,2019-02-06 19:00,7.9,,1.8,230,56,,
108,서울,2019-02-06 20:00,7.5,,1.7,290,57,,
108,서울,2019-02-06 21:00,7,,2.3,290,71,,
108,서울,2019-02-06 22:00,6.8,,1.9,200,77,,
108,서울,2019-02-06 23:00,6.5,,1.7,200,80,,
108,서울,2019-02-07 0:00,6.3,,1.6,230,82,,
108,서울,2019-02-07 1:00,5.8,,1.9,290,85,,
108,서울,2019-02-07 2:00,5.2,,2.2,270,89,,
108,서울,2019-02-07 3:00,4.5,0,2.7,270,83,,
108,서울,2019-02-07 4:00,3.3,,3.1,270,89,,
108,서울,2019-02-07 5:00,1.9,,3.7,290,86,,
108,서울,2019-02-07 6:00,0.8,0.5,3.6,290,76,0,
108,서울,2019-02-07 7:00,0.3,,3.5,290,74,0,
108,서울,2019-02-07 8:00,-0.8,,4.3,290,69,0,
108,서울,2019-02-07 9:00,-1.3,0,2.7,290,62,0,
108,서울,2019-02-07 10:00,-0.9,,3.8,290,45,0,
108,서울,2019-02-07 11:00,-1.6,,5,320,41,,
108,서울,2019-02-07 12:00,-1.2,,4.6,320,29,,
108,서울,2019-02-07 13:00,-0.7,,4.3,290,26,,
108,서울,2019-02-07 14:00,-0.7,,4.5,290,21,,
108,서울,2019-02-07 15:00,-1.2,,4.3,320,20,,
108,서울,2019-02-07 16:00,-1.7,,4.2,290,20,,
108,서울,2019-02-07 17:00,-2.2,,3.6,290,22,,
108,서울,2019-02-07 18:00,-3.9,,3.2,290,23,,
108,서울,2019-02-07 19:00,-4.8,,3.8,290,31,,
108,서울,2019-02-07 20:00,-5.5,,3.8,290,30,,
108,서울,2019-02-07 21:00,-6.3,,3.3,320,32,,
108,서울,2019-02-07 22:00,-7.2,,2.5,320,37,,
108,서울,2019-02-07 23:00,-7.7,,3.3,340,39,,
108,서울,2019-02-08 0:00,-8.2,,4.7,320,39,,
108,서울,2019-02-08 1:00,-8.8,,1.7,20,36,,
108,서울,2019-02-08 2:00,-9.2,,1.4,20,34,,
108,서울,2019-02-08 3:00,-9.3,,2.7,340,35,,
108,서울,2019-02-08 4:00,-9.6,,2.9,320,34,,
108,서울,2019-02-08 5:00,-9.8,,2.2,340,35,,
108,서울,2019-02-08 6:00,-10,,1.7,320,36,,
108,서울,2019-02-08 7:00,-10,,2,290,37,,
108,서울,2019-02-08 8:00,-10.1,,1.7,290,40,,
108,서울,2019-02-08 9:00,-9.5,,1.1,50,34,,
108,서울,2019-02-08 10:00,-7.1,,1.5,50,31,,
108,서울,2019-02-08 11:00,-5.3,,0.9,20,26,,
108,서울,2019-02-08 12:00,-3.9,,2,320,26,,
108,서울,2019-02-08 13:00,-2.6,,1.7,320,23,,
108,서울,2019-02-08 14:00,-1.5,,1.9,270,20,,
108,서울,2019-02-08 15:00,-1.9,,2.8,270,23,,
108,서울,2019-02-08 16:00,-2,,2.9,320,23,,
108,서울,2019-02-08 17:00,-2.5,,2.7,290,24,,
108,서울,2019-02-08 18:00,-3.9,,2.2,290,29,,
108,서울,2019-02-08 19:00,-4.7,,3.6,270,33,,
108,서울,2019-02-08 20:00,-5,,1.4,290,33,,
108,서울,2019-02-08 21:00,-4.9,,2.7,320,32,,
108,서울,2019-02-08 22:00,-4.9,,2,270,34,,
108,서울,2019-02-08 23:00,-5,,2.8,270,34,,
108,서울,2019-02-09 0:00,-5.4,,2,290,37,,
108,서울,2019-02-09 1:00,-5.7,,1.4,290,38,,
108,서울,2019-02-09 2:00,-5.8,,3.3,290,39,,
108,서울,2019-02-09 3:00,-6.2,,3.1,290,36,,
108,서울,2019-02-09 4:00,-6.4,,2.9,320,32,,
108,서울,2019-02-09 5:00,-7.2,,2.9,320,39,,
108,서울,2019-02-09 6:00,-7.6,,3.1,320,42,,
108,서울,2019-02-09 7:00,-8.1,,1.5,340,44,,
108,서울,2019-02-09 8:00,-8.5,,1.8,360,44,,
108,서울,2019-02-09 9:00,-8,,1.4,320,36,,
108,서울,2019-02-09 10:00,-6.4,,3.2,320,34,,
108,서울,2019-02-09 11:00,-5.1,,3.3,290,27,,
108,서울,2019-02-09 12:00,-4.4,,4.2,320,26,,
108,서울,2019-02-09 13:00,-3.1,,2.4,320,25,,
108,서울,2019-02-09 14:00,-2.5,,3.3,290,22,,
108,서울,2019-02-09 15:00,-2.4,,2.4,290,21,,
108,서울,2019-02-09 16:00,-2.4,,3.1,320,21,,
108,서울,2019-02-09 17:00,-2.7,,3,320,21,,
108,서울,2019-02-09 18:00,-3.5,,2.5,290,23,,
108,서울,2019-02-09 19:00,-3.9,,2.1,320,24,,
108,서울,2019-02-09 20:00,-4.5,,1.9,340,22,,
108,서울,2019-02-09 21:00,-5,,2.5,290,26,,
108,서울,2019-02-09 22:00,-5.4,,3.7,340,25,,
108,서울,2019-02-09 23:00,-5.9,,2.7,320,29,,
108,서울,2019-02-10 0:00,-6.5,,2.1,340,30,,
108,서울,2019-02-10 1:00,-6.9,,2.4,340,33,,
108,서울,2019-02-10 2:00,-7.5,,0.5,340,31,,
108,서울,2019-02-10 3:00,-8.1,,0.6,20,32,,
108,서울,2019-02-10 4:00,-8.2,,1.6,290,33,,
108,서울,2019-02-10 5:00,-8.6,,1.1,340,36,,
108,서울,2019-02-10 6:00,-8.9,,1.1,20,39,,
108,서울,2019-02-10 7:00,-9,,1.1,50,39,,
108,서울,2019-02-10 8:00,-8.9,,0.6,20,39,,
108,서울,2019-02-10 9:00,-7.6,,0.7,20,36,,
108,서울,2019-02-10 10:00,-5.8,,1.2,360,32,,
108,서울,2019-02-10 11:00,-4,,0.7,90,28,,
108,서울,2019-02-10 12:00,-2.4,,1.6,270,28,,
108,서울,2019-02-10 13:00,-2.3,,2.2,290,27,,
108,서울,2019-02-10 14:00,-2.4,,2.3,320,24,,
108,서울,2019-02-10 15:00,-2,,1.8,270,25,,
108,서울,2019-02-10 16:00,-2.3,,2.5,290,26,,
108,서울,2019-02-10 17:00,-2.6,,2.7,320,27,,
108,서울,2019-02-10 18:00,-3,,1.4,270,28,,
108,서울,2019-02-10 19:00,-3.4,,3.2,290,27,,
108,서울,2019-02-10 20:00,-3.6,,2,270,27,,
108,서울,2019-02-10 21:00,-3.6,,2.5,270,31,,
108,서울,2019-02-10 22:00,-3.7,,2.4,290,34,,
108,서울,2019-02-10 23:00,-4,,2.8,290,33,,
108,서울,2019-02-11 0:00,-4.2,,2.2,290,31,,
108,서울,2019-02-11 1:00,-4.6,,1.4,290,33,,
108,서울,2019-02-11 2:00,-5.4,,1.3,290,34,,
108,서울,2019-02-11 3:00,-5.8,,2.5,270,39,,
108,서울,2019-02-11 4:00,-6.1,,2.5,270,43,,
108,서울,2019-02-11 5:00,-6.5,,1.9,270,46,,
